Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,latitude,longitude,altitude,utmEasting,utmNorthing,zone,letter,quality
1697061184.842102,469,78744,0,GPS1_Frame,42.33853135333333,-71.08623240333333,21.668,328138.39769907616,4689471.9079175405,19,T,5
1697061187.3091278,470,78745,0,GPS1_Frame,42.33853136166667,-71.08623243333334,21.666,328138.3952503073,4689471.90890353,19,T,5
1697061189.7761712,471,78746,0,GPS1_Frame,42.33853134,-71.08623241166667,21.663,328138.3969762315,4689471.906453818,19,T,5
1697061192.2431931,472,78747,0,GPS1_Frame,42.338531331666665,-71.086232405,21.662,328138.3975027446,4689471.905514991,19,T,5
1697061194.7103665,473,78748,0,GPS1_Frame,42.338531323333335,-71.08623241166667,21.666,328138.3969308254,4689471.904603113,19,T,5
1697061197.1771116,474,78749,0,GPS1_Frame,42.33853134833333,-71.08623241666666,21.668,328138.396587024,4689471.907389278,19,T,5
1697061199.644321,475,78750,0,GPS1_Frame,42.33853130833333,-71.08623238166666,21.666,328138.3993614318,4689471.902876841,19,T,5
1697061201.9337358,476,78751,0,GPS1_Frame,42.33853137166667,-71.08623242166667,21.673,328138.3962386799,4689471.909990373,19,T,5
1697061204.3982298,477,78785,0,GPS1_Frame,42.338531276666664,-71.086232335,21.677,328138.4031196694,4689471.899266176,19,T,5
1697061206.6856852,478,78786,0,GPS1_Frame,42.33853130666667,-71.08623234833334,21.689,328138.40210297017,4689471.902624396,19,T,5
1697061209.1500936,479,78787,0,GPS1_Frame,42.338531206666666,-71.086232285,21.672,328138.4070480842,4689471.891392148,19,T,5
1697061211.4385579,480,78788,0,GPS1_Frame,42.33853125,-71.08623230333333,21.679,328138.405655795,4689471.896241041,19,T,5
1697061213.7282152,481,78789,0,GPS1_Frame,42.33853124,-71.08623229666667,21.677,328138.40617776965,4689471.895117142,19,T,5
1697061216.0200484,482,78790,0,GPS1_Frame,42.338531325,-71.08623232833334,21.68,328138.4038005655,4689471.904619748,19,T,5
1697061218.4871364,483,78791,0,GPS1_Frame,42.33853120166667,-71.08623227666666,21.678,328138.4077209821,4689471.890820093,19,T,5
1697061220.7782764,484,78792,0,GPS1_Frame,42.338531178333334,-71.08623227166666,21.676,328138.4080693241,4689471.888218998,19,T,5
