Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,latitude,longitude,altitude,utmEasting,utmNorthing,zone,letter,quality
1697065344.6290674,117,82911,0,GPS1_Frame,42.33853433666667,-71.08864573833333,5.187,327939.5895614653,4689477.119874518,19,T,5
1697065346.7422936,118,82912,0,GPS1_Frame,42.33853508166667,-71.08864586333333,5.177,327939.58129567327,4689477.20285405,19,T,5
1697065348.8567903,119,82913,0,GPS1_Frame,42.33853535833333,-71.08864583166667,5.146,327939.58465906174,4689477.233511701,19,T,5
1697065350.9702995,120,82914,0,GPS1_Frame,42.338534365,-71.08864552166666,5.635,327939.6074882603,4689477.122582284,19,T,1
1697065353.0840054,121,82915,0,GPS1_Frame,42.338526885,-71.08864239166667,6.72,327939.84494326543,4689476.285651431,19,T,1
1697065355.1979835,122,82930,0,GPS1_Frame,42.338683241666665,-71.08871919666667,5.715,327933.94404593547,4689493.803292493,19,T,5
1697065357.3115435,123,82931,0,GPS1_Frame,42.33867497,-71.08871615333334,6.925,327934.17220039613,4689492.878628204,19,T,5
1697065359.4242227,124,82932,0,GPS1_Frame,42.338676168333336,-71.08871646,6.776,327934.15020512696,4689493.012314593,19,T,5
1697065361.5361137,125,82933,0,GPS1_Frame,42.33867463,-71.088715405,6.682,327934.2329223491,4689492.839359445,19,T,5
1697065363.6481292,126,82934,0,GPS1_Frame,42.338677673333336,-71.08871726833334,6.405,327934.0877179275,4689493.181069167,19,T,1
1697065365.7600274,127,82935,0,GPS1_Frame,42.33868001,-71.08871611,6.942,327934.18951751315,4689493.43819422,19,T,5
1697065367.8719733,128,82936,0,GPS1_Frame,42.338675955,-71.088703995,8.939,327935.17651728936,4689492.9634012,19,T,5
1697065369.9842033,129,82937,0,GPS1_Frame,42.3386702,-71.08868767333334,11.576,327936.505434752,4689492.291323655,19,T,5
1697065372.0965126,130,82938,0,GPS1_Frame,42.338666393333334,-71.088677875,13.064,327937.3022600682,4689491.848794466,19,T,5
1697065374.2099295,131,82939,0,GPS1_Frame,42.33866293,-71.08867079833334,14.093,327937.8758050273,4689491.449897421,19,T,5
1697065376.3237028,132,82940,0,GPS1_Frame,42.338659783333334,-71.08866743666667,14.602,327938.1441638433,4689491.0936814165,19,T,5
1697065378.4369955,133,82941,0,GPS1_Frame,42.338658530000004,-71.08866445166667,15.061,327938.3866562202,4689490.948467915,19,T,5
1697065380.5502217,134,82942,0,GPS1_Frame,42.3386572,-71.08866183,15.489,327938.5990072903,4689490.795476401,19,T,5
1697065382.6638741,135,82943,0,GPS1_Frame,42.338655306666666,-71.08865862166667,15.939,327938.8581527546,4689490.578743849,19,T,5
1697065384.777815,136,82944,0,GPS1_Frame,42.33865366,-71.08865654833333,16.158,327939.0244672054,4689490.391698508,19,T,5
1697065386.8916647,137,82945,0,GPS1_Frame,42.33865168166667,-71.08865464333333,16.341,327939.17600935465,4689490.168164741,19,T,5
1697065389.0065565,138,82972,0,GPS1_Frame,42.33864047833333,-71.08864607833333,12.924,327939.8510556945,4689488.906787953,19,T,5
1697065391.11954,139,82973,0,GPS1_Frame,42.338639735,-71.08864556333333,12.737,327939.8914550849,4689488.823204307,19,T,5
1697065393.2331638,140,82974,0,GPS1_Frame,42.33864005666667,-71.08864576666667,12.505,327939.87558138336,4689488.859334401,19,T,5
